OrderDate,OrderNumber,CustomerKey,ProductKey,TerritoryKey,OrderQuantity,UnitPrice
2021-10-29,SO14228,572,15,4,1,1329.13
2021-10-29,SO14230,160,11,1,3,62.34
2021-10-29,SO14312,916,6,8,1,746.99
2021-10-29,SO14457,912,11,10,4,63.65
2021-10-30,SO00596,808,20,6,1,2429.88
2021-10-30,SO01300,377,10,1,3,32.77
2021-10-30,SO01336,247,7,8,1,34.27
2021-10-30,SO01700,154,5,10,1,2330.97
2021-10-30,SO02683,677,1,1,1,2387.41
2021-10-30,SO07801,528,13,5,2,59.97
2021-10-30,SO08382,451,12,3,3,53.37
2021-10-30,SO08458,89,4,9,1,784.41
2021-10-30,SO09843,981,12,1,2,52.37
2021-10-30,SO10992,27,17,8,1,238.68
2021-10-30,SO11820,432,1,1,1,2345.1
2021-10-30,SO14876,4,4,2,2,784.59
2021-10-31,SO01667,78,19,5,1,1083.27
2021-10-31,SO01805,269,14,3,1,71.21
2021-10-31,SO02284,949,7,6,2,34.95
2021-10-31,SO05140,926,13,1,2,60.35
2021-10-31,SO06686,181,19,7,1,1078.27
2021-10-31,SO06939,641,1,1,1,2440.11
2021-10-31,SO07838,875,9,5,3,25.13
2021-10-31,SO08099,935,19,1,1,1070.22
2021-10-31,SO09403,549,17,1,1,240.14
2021-10-31,SO11536,915,14,1,2,69.6
2021-10-31,SO12151,447,11,2,1,63.91
2021-10-31,SO12365,772,17,1,1,242.24
2021-10-31,SO12409,759,17,7,1,229.27
2021-10-31,SO12597,740,17,7,3,234.16
2021-10-31,SO13917,849,18,3,1,204.17
2021-11-01,SO01794,603,11,5,5,64.66
2021-11-01,SO02123,398,13,4,1,58.99
2021-11-01,SO03626,487,19,3,1,1065.78
2021-11-01,SO04028,340,12,2,2,52.43
2021-11-01,SO04153,94,3,1,4,3593.44
2021-11-01,SO06250,935,9,9,3,24.74
2021-11-01,SO11470,78,15,7,2,1372.46
2021-11-01,SO12517,833,17,3,1,236.57
2021-11-01,SO14496,332,5,9,1,2316.29
2021-11-02,SO01628,110,7,4,2,34.71
2021-11-02,SO01896,6,9,1,1,25.02
2021-11-02,SO02318,901,2,3,1,2349.87
2021-11-02,SO03553,898,11,10,3,61.82
2021-11-02,SO03973,498,12,1,3,53.12
2021-11-02,SO04634,402,4,5,5,771.83
2021-11-02,SO05059,929,20,10,2,2438.15
2021-11-02,SO05467,726,9,10,2,24.28
2021-11-02,SO05770,139,19,2,1,1083.9
2021-11-02,SO06247,991,20,7,1,2511.39
2021-11-02,SO06559,159,13,3,1,60.14
2021-11-02,SO07856,851,9,6,2,25.51
2021-11-02,SO08720,301,5,7,1,2385.51
2021-11-02,SO08971,119,14,8,2,71.66
2021-11-02,SO11139,948,15,2,1,1387.93
2021-11-02,SO12064,524,8,5,1,35.78
2021-11-02,SO13828,603,14,3,4,67.94
2021-11-02,SO14433,162,9,8,2,24.97
2021-11-02,SO14927,121,2,10,1,2339.23
2021-11-03,SO00706,933,4,6,4,783.12
2021-11-03,SO01928,722,10,8,2,31.73
2021-11-03,SO03714,263,13,10,1,59.26
2021-11-03,SO04058,677,10,6,2,31.98
2021-11-03,SO04681,269,10,9,1,31.82
2021-11-03,SO05210,618,7,1,4,34.92
2021-11-03,SO05619,998,16,8,1,341.06
2021-11-03,SO06091,382,7,1,1,34.49
2021-11-03,SO06774,597,15,2,3,1326.03
2021-11-03,SO10577,529,14,6,3,68.05
2021-11-03,SO12101,222,17,2,4,239.65
2021-11-03,SO12454,128,1,9,1,2397.26
2021-11-03,SO12756,578,17,2,1,237.46
2021-11-03,SO13383,6,7,3,1,34.65
2021-11-04,SO00091,901,19,8,1,1084.92
2021-11-04,SO00125,285,5,6,2,2421.33
2021-11-04,SO00782,399,18,8,4,196.4
2021-11-04,SO00955,300,4,7,3,793.75
2021-11-04,SO02087,193,10,1,5,32.94
2021-11-04,SO03242,764,2,2,1,2305.65
2021-11-04,SO03445,429,3,7,2,3485.21
2021-11-04,SO07660,379,9,9,2,25.34
2021-11-04,SO11366,631,2,7,5,2276.7
2021-11-04,SO12273,544,14,10,4,69.88
2021-11-04,SO12856,121,9,4,3,24.44
2021-11-05,SO02502,138,4,4,2,795.44
2021-11-05,SO03098,309,8,2,2,35.77
2021-11-05,SO06084,140,19,6,1,1103.96
2021-11-05,SO07266,409,8,5,2,34.3
2021-11-05,SO07836,647,17,7,1,235.26
2021-11-05,SO12228,190,16,1,1,331.27
2021-11-05,SO12640,37,15,2,1,1331.53
2021-11-05,SO12881,261,10,10,1,31.98
2021-11-05,SO13287,759,3,9,2,3613.09
2021-11-05,SO14806,864,15,7,1,1364.87
2021-11-06,SO00652,620,5,9,1,2415.86
2021-11-06,SO04450,115,6,3,3,750.64
2021-11-06,SO04709,573,16,6,3,328.99
2021-11-06,SO07257,671,20,7,3,2435.45
2021-11-06,SO07962,548,9,4,1,25.04
2021-11-06,SO08517,22,15,7,1,1328.35
2021-11-06,SO10704,869,4,9,5,772.76
2021-11-06,SO12127,506,6,7,1,762.99
2021-11-06,SO12923,950,2,9,1,2265.85
2021-11-06,SO13513,588,5,10,1,2436.93
2021-11-07,SO00166,4,4,8,4,778.38
2021-11-07,SO00684,169,5,9,2,2380.33
2021-11-07,SO02792,416,13,3,3,60.34
2021-11-07,SO03732,526,12,10,2,54.2
2021-11-07,SO04238,548,12,8,4,53.79
2021-11-07,SO04842,361,16,1,3,329.95
2021-11-07,SO05172,186,17,5,3,235.64
2021-11-07,SO05838,959,8,4,1,35.66
2021-11-07,SO05993,157,6,10,3,729.31
2021-11-07,SO07344,365,11,2,2,63.77
2021-11-07,SO07412,811,3,2,1,3577.0
2021-11-07,SO08325,711,4,3,2,766.74
2021-11-07,SO08750,67,11,8,2,62.91
2021-11-07,SO08881,185,16,1,4,334.12
2021-11-07,SO10620,649,14,3,1,67.94
2021-11-07,SO10757,278,12,10,3,53.78
2021-11-07,SO11140,142,13,4,2,59.21
2021-11-07,SO12953,2,10,10,1,32.07
2021-11-07,SO13082,816,15,8,5,1337.68
2021-11-07,SO13469,4,6,7,1,721.24
2021-11-07,SO13702,889,5,2,1,2449.99
2021-11-08,SO00546,230,1,5,4,2349.49
2021-11-08,SO01018,400,6,4,1,757.4
2021-11-08,SO01311,540,11,3,2,64.78
2021-11-08,SO01636,829,18,7,1,207.85
2021-11-08,SO02168,278,1,8,1,2337.3
2021-11-08,SO03325,81,7,2,1,34.44
2021-11-08,SO04094,292,4,10,1,771.83
2021-11-08,SO04693,615,12,5,2,53.38
2021-11-08,SO04783,588,4,1,1,761.12
2021-11-08,SO05357,843,2,8,2,2308.49
2021-11-08,SO08258,393,18,10,1,198.55
2021-11-08,SO09352,448,1,3,1,2409.29
2021-11-08,SO09622,707,13,3,4,59.37
2021-11-08,SO10616,646,19,10,2,1054.83
2021-11-08,SO11809,674,17,4,1,229.17
2021-11-09,SO00043,211,13,7,1,61.75
2021-11-09,SO00127,249,11,4,2,65.05
2021-11-09,SO00260,165,2,4,4,2383.98
2021-11-09,SO00512,125,2,10,2,2353.31
2021-11-09,SO01117,924,7,3,5,35.58
2021-11-09,SO01868,925,1,1,1,2452.68
2021-11-09,SO02561,874,12,1,1,55.24
2021-11-09,SO06146,92,3,9,1,3614.25
2021-11-09,SO06469,663,1,8,1,2409.96
2021-11-09,SO07622,28,6,2,1,761.18
2021-11-09,SO09127,964,14,9,1,68.49
2021-11-09,SO09541,81,7,7,3,34.64
2021-11-09,SO10695,600,1,5,1,2368.5
2021-11-09,SO11528,924,6,6,1,720.12
2021-11-09,SO11714,57,17,3,1,238.14
2021-11-09,SO12332,722,1,2,1,2451.74
2021-11-09,SO12664,295,17,10,2,230.44
2021-11-09,SO14332,197,10,5,2,33.37
2021-11-10,SO03106,331,18,6,4,205.77
2021-11-10,SO05641,570,15,7,1,1398.3
2021-11-10,SO08259,307,17,4,1,231.22
2021-11-10,SO09703,747,3,2,2,3652.34
2021-11-10,SO10116,334,18,3,1,202.49
2021-11-10,SO11094,996,16,7,1,338.8
2021-11-10,SO12731,109,20,1,1,2416.97
2021-11-10,SO12852,988,20,4,1,2514.89
2021-11-10,SO13019,103,12,6,2,52.71
2021-11-10,SO13212,561,19,6,1,1065.09
2021-11-11,SO04495,36,17,7,3,238.74
2021-11-11,SO05912,665,14,6,2,71.47
2021-11-11,SO06117,762,11,4,1,62.53
2021-11-11,SO06972,788,18,4,1,198.28
2021-11-11,SO07459,581,17,4,2,235.83
2021-11-11,SO07936,753,15,6,1,1364.96
2021-11-11,SO10880,823,10,6,1,32.1
2021-11-11,SO12236,896,4,1,1,759.82
2021-11-11,SO13894,817,16,1,1,342.13
2021-11-11,SO14432,981,12,7,2,52.81
2021-11-12,SO00180,955,8,10,3,35.2
2021-11-12,SO02877,554,2,10,2,2281.48
2021-11-12,SO04195,716,3,10,1,3551.84
2021-11-12,SO04919,104,11,4,3,64.74
2021-11-12,SO05936,869,2,5,1,2264.98
2021-11-12,SO06555,519,8,3,2,35.16
2021-11-12,SO07572,200,12,10,1,53.57
2021-11-12,SO07718,649,2,2,1,2288.09
2021-11-12,SO08408,152,1,6,1,2383.42
2021-11-12,SO09799,144,13,4,5,58.97
2021-11-12,SO13156,426,7,2,1,34.99
2021-11-13,SO00741,994,2,2,1,2356.99
2021-11-13,SO04092,746,2,3,1,2356.87
2021-11-13,SO04824,315,18,4,2,200.78
2021-11-13,SO05008,521,6,9,1,721.33
2021-11-13,SO08140,554,15,2,2,1327.6
2021-11-13,SO10471,41,15,1,3,1350.52
2021-11-13,SO10914,910,15,5,4,1332.35
2021-11-13,SO11610,81,9,6,3,25.34
2021-11-13,SO13281,825,16,10,3,333.36
2021-11-13,SO14470,333,15,5,1,1360.26
2021-11-14,SO00484,794,17,10,1,232.76
2021-11-14,SO00873,753,3,2,2,3680.08
2021-11-14,SO03173,147,4,1,3,795.48
2021-11-14,SO03525,375,14,4,1,68.65
2021-11-14,SO04160,889,8,10,1,35.19
2021-11-14,SO04760,485,5,1,2,2362.81
2021-11-14,SO06366,499,11,9,5,61.97
2021-11-14,SO07292,550,15,6,2,1339.31
2021-11-14,SO08630,408,16,10,3,328.22
2021-11-14,SO08644,587,20,10,1,2500.59
2021-11-14,SO09135,474,3,6,2,3482.6
2021-11-14,SO10115,991,8,2,2,35.1
2021-11-14,SO11009,663,18,7,3,201.31
2021-11-14,SO14605,924,4,10,1,782.55
2021-11-15,SO00021,254,9,2,1,25.68
2021-11-15,SO01396,190,6,10,2,724.71
2021-11-15,SO01811,623,20,6,1,2377.92
2021-11-15,SO02325,841,13,7,1,59.94
2021-11-15,SO03516,602,5,6,3,2376.36
2021-11-15,SO03844,203,15,4,3,1391.19
2021-11-15,SO04858,291,11,7,5,61.61
2021-11-15,SO06364,450,8,2,1,35.48
2021-11-15,SO08302,110,1,7,1,2384.7
2021-11-15,SO09278,401,5,5,2,2425.66
2021-11-15,SO09380,86,18,9,1,196.72
2021-11-15,SO10325,733,5,7,1,2369.09
2021-11-15,SO11208,722,7,10,3,35.65
2021-11-15,SO13531,901,20,5,4,2446.56
2021-11-15,SO14810,844,20,10,1,2383.67
2021-11-15,SO14849,739,7,7,3,35.68
2021-11-16,SO01183,120,16,6,2,343.23
2021-11-16,SO02088,239,6,2,1,727.14
2021-11-16,SO03241,808,16,10,1,345.47
2021-11-16,SO04730,95,8,6,1,34.86
2021-11-16,SO05789,875,18,8,1,198.76
2021-11-16,SO06654,257,4,4,2,799.82
2021-11-16,SO07712,628,5,8,2,2391.66
2021-11-16,SO08489,146,14,8,1,70.61
2021-11-16,SO10277,178,12,3,4,54.27
2021-11-16,SO10426,210,2,6,4,2367.26
2021-11-16,SO11635,704,3,9,4,3517.82
2021-11-16,SO13744,567,4,3,3,770.05
2021-11-16,SO14938,371,1,3,2,2446.34
2021-11-17,SO01234,693,17,7,1,237.4
2021-11-17,SO02103,403,20,6,4,2430.73
2021-11-17,SO02366,401,8,7,2,34.09
2021-11-17,SO02996,692,1,6,4,2333.28
2021-11-17,SO04337,313,4,3,2,776.2
2021-11-17,SO07465,277,2,5,3,2362.01
2021-11-17,SO07785,775,6,3,1,753.79
2021-11-17,SO08321,434,2,10,1,2258.02
2021-11-17,SO11113,973,8,6,1,34.22
2021-11-17,SO12636,15,15,1,1,1324.9
2021-11-18,SO00040,307,20,7,1,2385.42
2021-11-18,SO00347,246,1,5,1,2328.75
2021-11-18,SO00392,949,4,3,1,777.03
2021-11-18,SO00482,503,15,6,5,1344.63
2021-11-18,SO03191,622,9,5,4,25.55
2021-11-18,SO03263,67,9,6,2,25.65
2021-11-18,SO04631,151,20,1,2,2481.16
2021-11-18,SO07391,529,16,2,5,332.04
2021-11-18,SO07448,533,18,5,1,200.51
2021-11-18,SO07493,53,8,1,1,35.64
2021-11-18,SO08215,693,10,6,3,32.51
2021-11-18,SO13041,617,12,8,1,53.49
2021-11-19,SO03245,467,20,9,4,2399.85
2021-11-19,SO03456,281,14,1,2,70.31
2021-11-19,SO04188,49,18,5,1,198.0
2021-11-19,SO05866,208,8,6,4,34.35
2021-11-19,SO07035,377,20,9,3,2508.21
2021-11-19,SO07894,816,5,9,4,2381.83
2021-11-19,SO09042,929,3,10,1,3551.05
2021-11-19,SO09047,255,20,2,2,2499.96
2021-11-19,SO09439,168,13,2,2,59.24
2021-11-19,SO09873,683,8,6,2,35.14
2021-11-19,SO10054,268,11,9,2,63.52
2021-11-19,SO10311,547,18,7,1,201.04
2021-11-19,SO10405,778,19,3,1,1058.23
2021-11-19,SO12425,674,4,7,1,785.65
2021-11-19,SO12593,270,3,7,4,3601.16
2021-11-19,SO12816,923,16,7,1,346.7
2021-11-19,SO13103,577,2,2,1,2342.38
2021-11-19,SO13487,781,4,2,2,764.79
2021-11-19,SO14079,476,17,5,1,239.68
2021-11-19,SO14798,202,11,9,4,65.37
2021-11-20,SO02885,849,19,9,1,1090.22
2021-11-20,SO04362,247,6,8,5,749.88
2021-11-20,SO05934,97,16,7,1,332.72
2021-11-20,SO05978,654,4,9,5,766.38
2021-11-20,SO07938,468,1,7,1,2319.9
2021-11-20,SO08285,590,13,7,1,60.94
2021-11-20,SO09801,203,9,5,3,24.82
2021-11-20,SO10434,429,14,8,1,70.44
2021-11-20,SO10863,440,17,3,1,242.84
2021-11-20,SO11579,247,6,9,2,745.06
2021-11-20,SO12385,343,4,5,2,798.82
2021-11-20,SO13018,630,17,5,1,236.95
2021-11-20,SO13781,823,3,9,1,3624.29
2021-11-20,SO13794,392,11,5,3,62.15
2021-11-21,SO00110,697,7,2,1,35.79
2021-11-21,SO01002,951,15,9,3,1387.76
2021-11-21,SO01916,431,5,9,1,2435.86
2021-11-21,SO05540,874,16,9,4,340.01
2021-11-21,SO06631,66,7,5,1,34.71
2021-11-21,SO06749,491,11,4,2,63.98
2021-11-21,SO07647,102,3,6,2,3472.05
2021-11-21,SO07999,860,6,10,1,736.72
2021-11-21,SO08019,750,1,8,2,2373.88
2021-11-21,SO08320,541,15,10,1,1368.36
2021-11-21,SO11160,578,7,10,3,35.39
2021-11-21,SO11456,916,7,3,1,34.77
2021-11-21,SO13659,127,13,4,4,61.29
2021-11-21,SO13873,195,6,4,2,746.55
2021-11-21,SO14180,469,5,4,2,2381.28
2021-11-22,SO00673,38,5,6,2,2398.19
2021-11-22,SO00737,695,16,7,1,346.75
2021-11-22,SO00766,786,10,1,2,31.97
2021-11-22,SO02065,381,7,1,4,34.45
2021-11-22,SO02473,170,17,2,1,242.0
2021-11-22,SO06254,901,9,2,2,24.48
2021-11-22,SO08341,466,1,5,2,2362.14
2021-11-22,SO09295,335,10,7,1,32.38
2021-11-22,SO10237,280,20,1,1,2426.53
2021-11-22,SO10867,463,15,7,1,1386.19
2021-11-22,SO12491,243,1,6,5,2440.0
2021-11-22,SO14773,154,12,4,1,53.51
2021-11-23,SO03256,214,9,3,1,24.41
2021-11-23,SO03729,387,9,10,1,25.28
2021-11-23,SO04220,483,6,3,2,752.99
2021-11-23,SO04578,359,19,6,2,1100.74
2021-11-23,SO04898,813,6,5,3,722.38
2021-11-23,SO05263,657,7,1,1,35.35
2021-11-23,SO09163,209,12,4,2,53.02
2021-11-23,SO11408,634,16,7,1,346.56
2021-11-24,SO02766,49,18,6,1,201.1
2021-11-24,SO04462,198,16,9,1,347.16
2021-11-24,SO04682,845,1,5,2,2353.83
2021-11-24,SO05067,772,19,2,1,1050.38
2021-11-24,SO05201,492,12,10,2,55.09
2021-11-24,SO06659,16,7,7,1,35.81
2021-11-24,SO07902,949,8,1,1,35.35
2021-11-24,SO08238,465,5,9,2,2375.06
2021-11-24,SO08566,337,15,2,4,1340.92
2021-11-24,SO10891,347,12,1,4,53.76
2021-11-24,SO11154,119,12,6,3,53.82
2021-11-24,SO11349,418,15,9,1,1336.88
2021-11-24,SO11434,341,20,5,4,2412.39
2021-11-24,SO12914,461,3,5,1,3644.97
2021-11-24,SO13597,993,15,1,1,1402.5
2021-11-24,SO13697,453,15,3,2,1357.64
2021-11-25,SO02084,987,19,9,2,1078.38
2021-11-25,SO02633,513,8,6,2,34.6
2021-11-25,SO02684,189,19,8,2,1053.35
2021-11-25,SO06534,416,16,10,1,329.12
2021-11-25,SO06731,240,17,7,1,242.72
2021-11-25,SO10441,179,15,5,2,1372.25
2021-11-25,SO12792,700,2,9,1,2346.96
2021-11-25,SO12932,666,11,10,2,62.0
2021-11-25,SO13674,192,2,2,1,2264.27
2021-11-25,SO14308,841,10,5,2,32.08
2021-11-26,SO01935,449,2,5,1,2366.59
2021-11-26,SO02850,258,8,1,1,34.09
2021-11-26,SO03357,932,3,8,1,3505.64
2021-11-26,SO06628,292,8,8,1,34.56
2021-11-26,SO07664,137,5,9,2,2405.85
2021-11-26,SO07767,377,16,2,1,327.78
2021-11-26,SO09046,805,16,6,1,345.5
2021-11-26,SO10276,428,19,1,1,1070.32
2021-11-26,SO10358,699,8,3,5,33.94
2021-11-26,SO11372,766,19,9,1,1109.42
2021-11-26,SO11481,975,6,2,4,739.47
2021-11-26,SO12183,237,19,4,1,1105.23
2021-11-26,SO13761,560,17,8,2,230.03
2021-11-26,SO13985,588,19,7,1,1096.29
2021-11-26,SO14241,700,3,2,1,3477.15
2021-11-26,SO14553,38,3,6,2,3624.13
2021-11-27,SO01646,35,16,9,1,339.91
2021-11-27,SO02670,450,18,4,1,199.39
2021-11-27,SO03481,140,9,9,2,24.92
2021-11-27,SO03671,531,2,4,1,2289.84
2021-11-27,SO03744,799,4,1,1,772.7
2021-11-27,SO04050,611,7,6,1,34.16
2021-11-27,SO05779,260,4,10,3,795.26
2021-11-27,SO06396,585,18,9,4,201.81
2021-11-27,SO07107,494,18,6,2,196.97
2021-11-27,SO07337,760,7,7,1,34.75
2021-11-27,SO07617,591,8,2,1,35.73
2021-11-27,SO10417,402,17,2,1,230.13
2021-11-27,SO10444,526,16,2,5,332.05
2021-11-27,SO14981,93,11,5,3,63.88
2021-11-28,SO00783,355,11,8,1,64.85
2021-11-28,SO01381,640,4,1,3,789.48
2021-11-28,SO01524,54,12,7,2,52.96
2021-11-28,SO02293,98,6,2,2,738.32
2021-11-28,SO03772,110,8,2,5,35.27
2021-11-28,SO03846,645,8,4,1,36.01
2021-11-28,SO04863,484,9,1,2,24.32
2021-11-28,SO05369,725,3,4,2,3601.52
2021-11-28,SO05739,928,8,5,1,34.37
2021-11-28,SO09836,323,4,5,1,773.2
2021-11-28,SO12416,726,12,1,1,53.39
2021-11-28,SO12823,500,13,3,1,61.69
2021-11-28,SO13621,773,19,3,1,1081.14
2021-11-29,SO03590,736,2,10,1,2371.58
2021-11-29,SO03747,167,10,8,1,32.78
2021-11-29,SO07264,15,9,4,3,25.12
2021-11-29,SO07515,332,15,3,2,1356.81
2021-11-29,SO09155,89,1,10,1,2428.53
2021-11-29,SO09366,877,2,3,4,2251.75
2021-11-29,SO10402,582,1,5,5,2389.57
2021-11-29,SO12670,879,5,8,1,2326.56
2021-11-29,SO12711,670,10,3,5,33.11
2021-11-29,SO13736,590,19,3,3,1096.12
2021-11-30,SO01228,857,10,9,2,33.42
2021-11-30,SO04955,420,17,9,3,230.14
2021-11-30,SO05090,676,15,9,3,1352.13
2021-11-30,SO05445,83,14,2,2,70.79
2021-11-30,SO05966,310,8,1,4,35.1
2021-11-30,SO06186,800,7,1,2,34.28
2021-11-30,SO06867,376,14,3,5,70.86
2021-11-30,SO08279,242,7,2,1,34.22
2021-11-30,SO09784,908,15,3,2,1367.52
2021-11-30,SO10994,236,19,9,1,1070.92
2021-11-30,SO11606,48,1,10,3,2393.32
2021-11-30,SO12513,848,8,8,2,36.01
2021-11-30,SO13749,315,16,4,1,339.07
2021-11-30,SO14208,348,16,2,2,332.34
2021-12-01,SO00380,169,10,4,1,32.44
2021-12-01,SO01894,282,14,1,1,68.78
2021-12-01,SO06284,817,13,3,1,58.97
2021-12-01,SO07437,335,6,2,1,732.94
2021-12-01,SO08811,904,12,8,4,54.76
2021-12-01,SO09078,566,11,9,2,62.78
2021-12-01,SO10956,251,10,3,4,32.16
2021-12-01,SO11998,952,11,9,1,62.18
2021-12-01,SO13369,403,16,4,1,342.26
2021-12-01,SO14274,192,7,2,4,35.44
2021-12-01,SO14737,939,8,6,1,36.01
2021-12-02,SO00816,706,10,8,1,32.5
2021-12-02,SO03690,972,6,7,1,752.57
2021-12-02,SO03815,638,10,8,2,31.94
2021-12-02,SO05367,732,19,2,4,1065.92
2021-12-02,SO07863,664,9,1,1,25.33
2021-12-02,SO08558,122,9,8,1,24.79
2021-12-02,SO10489,213,1,5,5,2319.8
2021-12-02,SO13231,464,3,3,2,3529.07
2021-12-02,SO14322,486,18,10,1,198.22
2021-12-03,SO00181,933,13,7,2,61.02
2021-12-03,SO01348,382,20,6,1,2440.83
2021-12-03,SO01694,779,17,8,4,231.74
2021-12-03,SO02153,404,13,9,1,59.11
2021-12-03,SO05457,866,5,8,5,2359.76
2021-12-03,SO08956,700,20,8,1,2402.06
2021-12-03,SO09410,332,18,10,1,200.7
2021-12-03,SO09688,232,17,7,3,237.49
2021-12-03,SO11204,516,8,6,4,34.67
2021-12-03,SO14101,487,11,10,1,63.49
2021-12-03,SO14264,975,12,4,1,53.39
2021-12-04,SO00491,126,20,7,3,2453.12
2021-12-04,SO01619,623,17,6,1,241.12
2021-12-04,SO03474,461,1,5,1,2431.03
2021-12-04,SO04080,670,10,4,1,32.51
2021-12-04,SO04235,624,13,1,1,61.66
2021-12-04,SO04697,953,1,3,3,2375.19
2021-12-04,SO05047,896,7,8,1,35.84
2021-12-04,SO05305,996,6,7,1,727.71
2021-12-04,SO07013,268,12,7,2,53.47
2021-12-04,SO08440,24,12,1,3,54.85
2021-12-04,SO08519,754,10,8,1,32.8
2021-12-04,SO10657,860,2,2,1,2273.58
2021-12-04,SO11360,196,9,5,2,25.65
2021-12-04,SO12427,2,4,1,1,798.94
2021-12-04,SO14846,393,18,3,3,203.0
2021-12-05,SO00264,14,17,4,1,240.69
2021-12-05,SO01097,635,2,7,1,2356.8
2021-12-05,SO02003,310,1,10,1,2378.43
2021-12-05,SO03664,765,16,10,1,336.97
2021-12-05,SO04639,420,6,1,1,740.9
2021-12-05,SO08195,985,7,10,1,34.34
2021-12-05,SO08727,690,20,1,3,2391.45
2021-12-05,SO09339,651,19,3,1,1072.66
2021-12-05,SO09664,90,4,8,1,804.16
2021-12-05,SO10684,600,4,9,1,798.23
2021-12-05,SO12220,683,5,2,1,2319.54
2021-12-05,SO12718,374,8,9,1,35.69
2021-12-05,SO12851,300,14,4,1,67.93
2021-12-05,SO14171,986,1,8,1,2455.83
2021-12-06,SO01909,610,5,5,1,2380.1
2021-12-06,SO03071,172,11,6,1,64.09
2021-12-06,SO03159,675,20,9,3,2425.76
2021-12-06,SO03297,186,5,3,1,2339.59
2021-12-06,SO03406,999,19,3,2,1056.98
2021-12-06,SO03616,615,11,3,4,64.26
2021-12-06,SO05044,43,4,1,1,759.57
2021-12-06,SO05546,481,9,9,3,25.37
2021-12-06,SO05740,651,11,8,3,64.72
2021-12-06,SO06520,158,18,5,5,196.39
2021-12-06,SO09082,166,13,7,1,60.91
2021-12-06,SO11541,542,7,10,1,34.63
2021-12-06,SO14583,516,16,9,1,328.86
2021-12-06,SO14923,457,8,4,5,34.42
2021-12-07,SO03196,733,17,1,2,229.63
2021-12-07,SO03730,27,4,3,2,773.79
2021-12-07,SO06997,586,4,1,1,790.08
2021-12-07,SO08179,320,4,10,1,772.64
2021-12-07,SO08398,432,15,2,1,1381.81
2021-12-07,SO09759,398,3,5,2,3624.06
2021-12-07,SO11916,712,13,2,1,59.06
2021-12-07,SO12446,267,3,7,1,3533.31
2021-12-07,SO14136,77,16,7,1,327.4
2021-12-07,SO14328,552,5,1,1,2317.9
2021-12-08,SO00786,213,3,9,1,3533.58
2021-12-08,SO01703,798,5,10,1,2314.99
2021-12-08,SO02949,366,19,9,1,1052.93
2021-12-08,SO03320,248,1,9,4,2322.6
2021-12-08,SO03735,513,14,8,4,71.64
2021-12-08,SO03858,358,1,4,2,2357.89
2021-12-08,SO04502,46,7,2,1,35.74
2021-12-08,SO05725,311,2,4,4,2329.71
2021-12-08,SO06315,737,1,6,1,2454.24
2021-12-08,SO07503,515,20,2,2,2467.84
2021-12-08,SO07842,858,20,6,1,2499.08
2021-12-08,SO08282,472,18,3,3,198.66
2021-12-08,SO08650,308,12,6,1,55.56
2021-12-08,SO10394,258,2,5,3,2389.11
2021-12-08,SO12145,629,5,8,3,2452.86
2021-12-08,SO12595,163,8,2,2,35.78
2021-12-08,SO14112,949,4,5,2,780.95
2021-12-08,SO14691,944,15,9,1,1328.72
2021-12-08,SO14993,699,14,7,1,70.08
2021-12-09,SO00703,219,14,10,2,72.08
2021-12-09,SO00742,406,15,3,1,1377.49
2021-12-09,SO01510,908,5,1,1,2398.9
2021-12-09,SO02047,727,12,3,2,53.64
2021-12-09,SO02428,19,19,5,2,1105.41
2021-12-09,SO04585,794,8,9,1,35.09
2021-12-09,SO04912,835,1,8,5,2456.14
2021-12-09,SO06356,264,9,9,5,25.07
2021-12-09,SO07691,206,14,4,1,70.27
2021-12-09,SO08457,188,5,9,1,2439.12
2021-12-09,SO08856,702,4,2,1,765.75
2021-12-09,SO09211,190,9,4,1,24.6
2021-12-09,SO11722,762,10,1,2,32.06
2021-12-09,SO12001,44,10,6,2,32.02
2021-12-09,SO13867,519,14,9,3,69.7
2021-12-09,SO14418,711,6,9,1,730.16
2021-12-10,SO02269,730,5,6,1,2329.09
2021-12-10,SO04966,699,12,6,2,54.82
2021-12-10,SO05256,170,10,9,5,33.08
2021-12-10,SO06071,37,9,7,1,24.97
2021-12-10,SO06642,949,10,2,1,32.14
2021-12-10,SO06842,839,13,3,4,59.28
2021-12-10,SO07180,401,2,7,2,2339.86
2021-12-10,SO07900,721,15,10,2,1355.03
2021-12-10,SO07934,514,4,4,1,770.99
2021-12-10,SO08392,878,13,5,1,59.73
2021-12-10,SO10945,515,17,9,1,237.2
2021-12-10,SO13584,777,4,1,2,779.28
2021-12-10,SO13643,227,14,4,2,70.09
2021-12-10,SO14187,620,9,7,3,25.3
2021-12-11,SO00492,113,10,1,1,32.96
2021-12-11,SO02745,275,3,6,1,3679.52
2021-12-11,SO04208,883,20,9,1,2428.89
2021-12-11,SO04224,492,12,4,1,53.75
2021-12-11,SO04289,367,5,8,1,2323.31
2021-12-11,SO04531,428,5,4,3,2355.53
2021-12-11,SO05718,537,19,4,1,1057.87
2021-12-11,SO06511,67,18,6,1,205.48
2021-12-11,SO09173,373,12,2,1,55.39
2021-12-11,SO09202,284,17,6,2,229.71
2021-12-11,SO10175,641,3,5,2,3479.36
2021-12-11,SO10633,849,16,9,1,340.26
2021-12-11,SO10936,145,3,6,1,3640.97
